OGR_FID,studentID,courseID,courseName,year,semester,unit,fieldID,entranceYear,takenTime,recomTime,startTime(G),startTime,date
500395,3c27124c14e71db1b507fc366fa91f28,23151113,????????? ???????????,1395,2,1,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
500396,3c27124c14e71db1b507fc366fa91f28,23112096,????????? ?????  ????,1395,2,1,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
500397,3c27124c14e71db1b507fc366fa91f28,23151180,????? ?????? ? ???????,1395,2,3,COM-HARD,1393,32,31,1/20/2017,1395/11/01,2-Mar
500484,b3995cf1ce723327077e445fb6800580,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500485,b3995cf1ce723327077e445fb6800580,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500486,b3995cf1ce723327077e445fb6800580,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500487,b3995cf1ce723327077e445fb6800580,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500488,b3995cf1ce723327077e445fb6800580,23105035,??????? ?????????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500489,b3995cf1ce723327077e445fb6800580,23130010,????? ????? -2,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500490,b3995cf1ce723327077e445fb6800580,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500491,b3995cf1ce723327077e445fb6800580,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500492,b3995cf1ce723327077e445fb6800580,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500494,b3995cf1ce723327077e445fb6800580,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500495,b3995cf1ce723327077e445fb6800580,24172029,??????? ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500496,b3995cf1ce723327077e445fb6800580,23151271,??????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500497,b3995cf1ce723327077e445fb6800580,23151124,?????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500499,b3995cf1ce723327077e445fb6800580,23105057,?????????????  ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500500,b3995cf1ce723327077e445fb6800580,23105057,?????????????  ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
500501,b3995cf1ce723327077e445fb6800580,23151191,???? ?????,1394,2,2,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500502,b3995cf1ce723327077e445fb6800580,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500503,b3995cf1ce723327077e445fb6800580,23151237,????? ????????? ????? ??? ????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500504,b3995cf1ce723327077e445fb6800580,23153368,????????? ??????? ????? ???????,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500506,b3995cf1ce723327077e445fb6800580,23151146,??????? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500507,b3995cf1ce723327077e445fb6800580,23151180,????? ?????? ? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
500508,b3995cf1ce723327077e445fb6800580,23152116,???????? ? ???????,1395,1,3,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
500510,b3995cf1ce723327077e445fb6800580,23111037,????????? ?????? ???? ????? - 1,1395,1,1,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
500512,b3995cf1ce723327077e445fb6800580,23152296,????????? ???????? ????? ?? ??? ????????,1395,1,1,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
500513,b3995cf1ce723327077e445fb6800580,23153028,??????????? -1,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
500514,b3995cf1ce723327077e445fb6800580,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
500516,b3995cf1ce723327077e445fb6800580,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
500517,b3995cf1ce723327077e445fb6800580,23151168,????? ??????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
500518,b3995cf1ce723327077e445fb6800580,23151282,????? ??? ????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
500519,b3995cf1ce723327077e445fb6800580,23152116,???????? ? ???????,1395,2,3,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
500520,b3995cf1ce723327077e445fb6800580,23152149,???? ????? ????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
500521,b3995cf1ce723327077e445fb6800580,23152150,????????? ????? ????,1395,2,1,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
503801,2a8e40c29bb53e5933fb778909fe8e77,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
503802,2a8e40c29bb53e5933fb778909fe8e77,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
503803,2a8e40c29bb53e5933fb778909fe8e77,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
503804,2a8e40c29bb53e5933fb778909fe8e77,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
503805,2a8e40c29bb53e5933fb778909fe8e77,23105035,??????? ?????????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
503806,2a8e40c29bb53e5933fb778909fe8e77,23130010,????? ????? -2,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
503807,2a8e40c29bb53e5933fb778909fe8e77,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
503808,2a8e40c29bb53e5933fb778909fe8e77,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
503809,2a8e40c29bb53e5933fb778909fe8e77,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
503812,2a8e40c29bb53e5933fb778909fe8e77,24172029,??????? ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
503813,2a8e40c29bb53e5933fb778909fe8e77,23151271,??????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
503814,2a8e40c29bb53e5933fb778909fe8e77,23151124,?????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
503816,2a8e40c29bb53e5933fb778909fe8e77,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
503817,2a8e40c29bb53e5933fb778909fe8e77,23105057,?????????????  ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
503818,2a8e40c29bb53e5933fb778909fe8e77,23151191,???? ?????,1394,2,2,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
503819,2a8e40c29bb53e5933fb778909fe8e77,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
503820,2a8e40c29bb53e5933fb778909fe8e77,23151237,????? ????????? ????? ??? ????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
503821,2a8e40c29bb53e5933fb778909fe8e77,23153368,????????? ??????? ????? ???????,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
503823,2a8e40c29bb53e5933fb778909fe8e77,23151146,??????? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
503825,2a8e40c29bb53e5933fb778909fe8e77,23111037,????????? ?????? ???? ????? - 1,1395,1,1,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
503826,2a8e40c29bb53e5933fb778909fe8e77,23151180,????? ?????? ? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
503827,2a8e40c29bb53e5933fb778909fe8e77,23152058,????????? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
503829,2a8e40c29bb53e5933fb778909fe8e77,23152296,????????? ???????? ????? ?? ??? ????????,1395,1,1,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
503830,2a8e40c29bb53e5933fb778909fe8e77,23153028,??????????? -1,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
503831,2a8e40c29bb53e5933fb778909fe8e77,23152116,???????? ? ???????,1395,1,3,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
503832,2a8e40c29bb53e5933fb778909fe8e77,23151168,????? ??????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
503833,2a8e40c29bb53e5933fb778909fe8e77,23151282,????? ??? ????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
503834,2a8e40c29bb53e5933fb778909fe8e77,23152025,?????  ?????  ???,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
503835,2a8e40c29bb53e5933fb778909fe8e77,23152149,???? ????? ????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
503837,2a8e40c29bb53e5933fb778909fe8e77,23111106,????????? ?????????1,1395,2,1,COM-HARD,1393,32,31,1/20/2017,1395/11/01,2-Mar
503838,2a8e40c29bb53e5933fb778909fe8e77,23152150,????????? ????? ????,1395,2,1,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
503839,2a8e40c29bb53e5933fb778909fe8e77,23151113,????????? ???????????,1395,2,1,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
504868,6ed1e606e8602b4044a24ce5d59fac3f,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
504869,6ed1e606e8602b4044a24ce5d59fac3f,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
504870,6ed1e606e8602b4044a24ce5d59fac3f,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
504871,6ed1e606e8602b4044a24ce5d59fac3f,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
504872,6ed1e606e8602b4044a24ce5d59fac3f,23105035,??????? ?????????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
504873,6ed1e606e8602b4044a24ce5d59fac3f,23130010,????? ????? -2,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
504874,6ed1e606e8602b4044a24ce5d59fac3f,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
504875,6ed1e606e8602b4044a24ce5d59fac3f,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
504876,6ed1e606e8602b4044a24ce5d59fac3f,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
504878,6ed1e606e8602b4044a24ce5d59fac3f,24172029,??????? ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
504879,6ed1e606e8602b4044a24ce5d59fac3f,23151271,??????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
504880,6ed1e606e8602b4044a24ce5d59fac3f,23151124,?????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
504882,6ed1e606e8602b4044a24ce5d59fac3f,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
504884,6ed1e606e8602b4044a24ce5d59fac3f,23105057,?????????????  ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
504885,6ed1e606e8602b4044a24ce5d59fac3f,23152116,???????? ? ???????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
504886,6ed1e606e8602b4044a24ce5d59fac3f,23151191,???? ?????,1394,2,2,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
504887,6ed1e606e8602b4044a24ce5d59fac3f,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
504888,6ed1e606e8602b4044a24ce5d59fac3f,23153368,????????? ??????? ????? ???????,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
504890,6ed1e606e8602b4044a24ce5d59fac3f,23111037,????????? ?????? ???? ????? - 1,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
504891,6ed1e606e8602b4044a24ce5d59fac3f,23151146,??????? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
504893,6ed1e606e8602b4044a24ce5d59fac3f,23151180,????? ?????? ? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
504894,6ed1e606e8602b4044a24ce5d59fac3f,23151237,????? ????????? ????? ??? ????????,1395,1,3,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
504895,6ed1e606e8602b4044a24ce5d59fac3f,23152014,??????  ???? ??,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
504896,6ed1e606e8602b4044a24ce5d59fac3f,23152058,????????? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
504898,6ed1e606e8602b4044a24ce5d59fac3f,23151168,????? ??????????,1395,1,3,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
504899,6ed1e606e8602b4044a24ce5d59fac3f,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
504901,6ed1e606e8602b4044a24ce5d59fac3f,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
504902,6ed1e606e8602b4044a24ce5d59fac3f,23151282,????? ??? ????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
504903,6ed1e606e8602b4044a24ce5d59fac3f,23152025,?????  ?????  ???,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
504904,6ed1e606e8602b4044a24ce5d59fac3f,23152149,???? ????? ????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
504905,6ed1e606e8602b4044a24ce5d59fac3f,23111106,????????? ?????????1,1395,2,1,COM-HARD,1393,32,31,1/20/2017,1395/11/01,2-Mar
504906,6ed1e606e8602b4044a24ce5d59fac3f,23152150,????????? ????? ????,1395,2,1,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
504907,6ed1e606e8602b4044a24ce5d59fac3f,23112096,????????? ?????  ????,1395,2,1,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
504999,e91803c0d5a40741d3b96dc3d776deb9,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
505000,e91803c0d5a40741d3b96dc3d776deb9,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
505001,e91803c0d5a40741d3b96dc3d776deb9,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
505002,e91803c0d5a40741d3b96dc3d776deb9,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
505003,e91803c0d5a40741d3b96dc3d776deb9,23105024,????? ????? -1,1393,2,3,COM-HARD,1393,12,11,1/21/2015,1393/11/01,2-Jan
505004,e91803c0d5a40741d3b96dc3d776deb9,23151191,???? ?????,1393,2,2,COM-HARD,1393,12,22,1/21/2015,1393/11/01,2-Jan
505005,e91803c0d5a40741d3b96dc3d776deb9,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
505006,e91803c0d5a40741d3b96dc3d776deb9,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
505007,e91803c0d5a40741d3b96dc3d776deb9,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
505010,e91803c0d5a40741d3b96dc3d776deb9,23151124,?????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
505011,e91803c0d5a40741d3b96dc3d776deb9,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
505014,e91803c0d5a40741d3b96dc3d776deb9,23130010,????? ????? -2,1394,1,3,COM-HARD,1393,21,12,9/23/2015,1394/07/01,1-Feb
505015,e91803c0d5a40741d3b96dc3d776deb9,23105035,??????? ?????????,1394,1,3,COM-HARD,1393,21,12,9/23/2015,1394/07/01,1-Feb
505016,e91803c0d5a40741d3b96dc3d776deb9,23153368,????????? ??????? ????? ???????,1394,1,1,COM-HARD,1393,21,22,9/23/2015,1394/07/01,1-Feb
505017,e91803c0d5a40741d3b96dc3d776deb9,23105057,?????????????  ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
505018,e91803c0d5a40741d3b96dc3d776deb9,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
505019,e91803c0d5a40741d3b96dc3d776deb9,23151237,????? ????????? ????? ??? ????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
505020,e91803c0d5a40741d3b96dc3d776deb9,23151248,??????????? ????? ??????,1394,2,3,COM-HARD,1393,22,31,1/21/2016,1394/11/01,2-Feb
505021,e91803c0d5a40741d3b96dc3d776deb9,23151271,??????? ????????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
505023,e91803c0d5a40741d3b96dc3d776deb9,24172029,??????? ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
505024,e91803c0d5a40741d3b96dc3d776deb9,23151180,????? ?????? ? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
505025,e91803c0d5a40741d3b96dc3d776deb9,23151282,????? ??? ????,1395,1,3,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
505026,e91803c0d5a40741d3b96dc3d776deb9,23152150,????????? ????? ????,1395,1,1,COM-HARD,1393,31,41,9/22/2016,1395/07/01,1-Mar
505027,e91803c0d5a40741d3b96dc3d776deb9,23151113,????????? ???????????,1395,1,1,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
505030,e91803c0d5a40741d3b96dc3d776deb9,23152296,????????? ???????? ????? ?? ??? ????????,1395,1,1,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
505031,e91803c0d5a40741d3b96dc3d776deb9,23151168,????? ??????????,1395,1,3,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
505032,e91803c0d5a40741d3b96dc3d776deb9,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
505034,e91803c0d5a40741d3b96dc3d776deb9,23151146,??????? ??????????,1395,2,3,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
505035,e91803c0d5a40741d3b96dc3d776deb9,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
505036,e91803c0d5a40741d3b96dc3d776deb9,23152116,???????? ? ???????,1395,2,3,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
505037,e91803c0d5a40741d3b96dc3d776deb9,23111037,????????? ?????? ???? ????? - 1,1395,2,1,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
505038,e91803c0d5a40741d3b96dc3d776deb9,23152138,????????? ???? ???  ?????????,1395,2,1,COM-HARD,1393,32,42,1/20/2017,1395/11/01,2-Mar
507910,253e5f0e28304b0edb61454aa07f9228,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
507911,253e5f0e28304b0edb61454aa07f9228,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
507912,253e5f0e28304b0edb61454aa07f9228,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
507913,253e5f0e28304b0edb61454aa07f9228,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
507914,253e5f0e28304b0edb61454aa07f9228,402,????? - 2,1393,2,4,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
507915,253e5f0e28304b0edb61454aa07f9228,23105035,??????? ?????????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
507916,253e5f0e28304b0edb61454aa07f9228,23130010,????? ????? -2,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
507917,253e5f0e28304b0edb61454aa07f9228,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
507918,253e5f0e28304b0edb61454aa07f9228,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
507919,253e5f0e28304b0edb61454aa07f9228,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
507921,253e5f0e28304b0edb61454aa07f9228,24172029,??????? ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
507922,253e5f0e28304b0edb61454aa07f9228,23151271,??????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
507923,253e5f0e28304b0edb61454aa07f9228,23151124,?????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
507924,253e5f0e28304b0edb61454aa07f9228,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
507927,253e5f0e28304b0edb61454aa07f9228,23105057,?????????????  ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
507928,253e5f0e28304b0edb61454aa07f9228,23105057,?????????????  ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
507929,253e5f0e28304b0edb61454aa07f9228,23152116,???????? ? ???????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
507930,253e5f0e28304b0edb61454aa07f9228,23151191,???? ?????,1394,2,2,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
507931,253e5f0e28304b0edb61454aa07f9228,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
507932,253e5f0e28304b0edb61454aa07f9228,23151237,????? ????????? ????? ??? ????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
507933,253e5f0e28304b0edb61454aa07f9228,23153368,????????? ??????? ????? ???????,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
507934,253e5f0e28304b0edb61454aa07f9228,23151146,??????? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
507936,253e5f0e28304b0edb61454aa07f9228,23111106,????????? ?????????1,1395,1,1,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
507937,253e5f0e28304b0edb61454aa07f9228,23151180,????? ?????? ? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
507938,253e5f0e28304b0edb61454aa07f9228,23152014,??????  ???? ??,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
507939,253e5f0e28304b0edb61454aa07f9228,23152058,????????? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
507942,253e5f0e28304b0edb61454aa07f9228,23152296,????????? ???????? ????? ?? ??? ????????,1395,1,1,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
507943,253e5f0e28304b0edb61454aa07f9228,23153028,??????????? -1,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
507945,253e5f0e28304b0edb61454aa07f9228,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
507946,253e5f0e28304b0edb61454aa07f9228,23151168,????? ??????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
507947,253e5f0e28304b0edb61454aa07f9228,23151282,????? ??? ????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
507948,253e5f0e28304b0edb61454aa07f9228,23152025,?????  ?????  ???,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
507949,253e5f0e28304b0edb61454aa07f9228,23152149,???? ????? ????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
507950,253e5f0e28304b0edb61454aa07f9228,23152150,????????? ????? ????,1395,2,1,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
507951,253e5f0e28304b0edb61454aa07f9228,23151113,????????? ???????????,1395,2,1,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
508793,87331c11adb6c11200d7e1a458675b13,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
508794,87331c11adb6c11200d7e1a458675b13,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
508795,87331c11adb6c11200d7e1a458675b13,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
508796,87331c11adb6c11200d7e1a458675b13,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
508797,87331c11adb6c11200d7e1a458675b13,23105035,??????? ?????????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
508798,87331c11adb6c11200d7e1a458675b13,23130010,????? ????? -2,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
508799,87331c11adb6c11200d7e1a458675b13,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
508800,87331c11adb6c11200d7e1a458675b13,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
